MSOA21CD,MSOA21NM,nca_name,overlap_percentage,overlap_type,total_employment,agri_soc_121,agri_soc_511,agri_soc_911,total_agri_employment,agri_percentage_121,agri_percentage_511,agri_percentage_911,total_agri_percentage,skill_matched_employment,skill_matched_percentage,C2021_OCC_105_NAME_top_1,C2021_OCC_105_NAME_top_2,C2021_OCC_105_NAME_top_3,C2021_OCC_105_NAME_top_4,C2021_OCC_105_NAME_top_5,OBS_VALUE_top_1,OBS_VALUE_top_2,OBS_VALUE_top_3,OBS_VALUE_top_4,OBS_VALUE_top_5,shannon_diversity,simpson_diversity,effective_occupations,top_1_concentration,top_3_concentration,top_5_concentration,hhi,occupations_over_1pct,occupations_over_2pct,occupations_over_5pct,dominance_ratio,concentration_category
E02004777,Havant 016,South Coast Plain,98.74768478324533,Fully Within,2016,3,28,4,35,0.1488095238095238,1.3888888888888888,0.1984126984126984,1.7361111111111112,103,5.109126984126984,613 Caring Personal Services,113 Functional Managers and Directors,711 Sales Assistants and Retail Cashiers,531 Construction and Building Trades,821 Road Transport Drivers,101,89,86,73,73,4.14763914459608,0.9788846962396069,47.35901559113473,5.009920634920635,13.690476190476192,20.932539682539684,211.15303760393044,33,15,1,1.1348314606741572,Diverse
E02006551,Arun 010,South Coast Plain,99.04977869872704,Fully Within,2517,3,36,4,43,0.11918951132300357,1.430274135876043,0.15891934843067143,1.7083829956297178,98,3.8935240365514505,613 Caring Personal Services,113 Functional Managers and Directors,711 Sales Assistants and Retail Cashiers,125 Managers and Proprietors in Other Services,"355 Sales, Marketing and Related Associate Professionals",139,129,126,89,89,4.1494358136629534,0.978101551484076,45.66533557264673,5.522447357965833,15.653555820421136,22.725466825586015,218.9844851592406,31,11,3,1.0775193798449612,Diverse
E02006546,Arun 005,South Coast Plain,100.00000000001606,Fully Within,4928,15,61,7,83,0.3043831168831169,1.2378246753246753,0.14204545454545456,1.6842532467532467,223,4.525162337662338,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,113 Functional Managers and Directors,231 Teaching and other Educational Professionals,"355 Sales, Marketing and Related Associate Professionals",300,239,183,167,145,4.182725488920753,0.9791466270134087,47.95387300860142,6.087662337662338,14.650974025974026,20.982142857142858,208.5337298659133,32,15,1,1.2552301255230125,Diverse
E02006568,Chichester 008,South Coast Plain,100.00000000000178,Fully Within,5602,7,78,9,94,0.12495537308104249,1.3923598714744734,0.16065690824705461,1.6779721528025704,287,5.1231702963227415,711 Sales Assistants and Retail Cashiers,613 Caring Personal Services,926 Other Elementary Services Occupations,223 Nursing and Midwifery Professionals,231 Teaching and other Educational Professionals,395,333,270,219,206,4.143688013465357,0.9764970841621948,42.54791222080919,7.051053195287397,17.815066047840055,25.401642270617636,235.02915837805162,29,11,2,1.1861861861861862,Diverse
E02006570,Chichester 010,South Coast Plain,99.99999999999555,Fully Within,4179,8,52,10,70,0.191433357262503,1.2443168222062695,0.23929169657812877,1.675041876046901,165,3.9483129935391243,711 Sales Assistants and Retail Cashiers,613 Caring Personal Services,231 Teaching and other Educational Professionals,926 Other Elementary Services Occupations,223 Nursing and Midwifery Professionals,261,215,183,179,158,4.129938938636777,0.977359134692824,44.16792319695701,6.24551328068916,15.769322804498684,23.833452979181622,226.4086530717604,33,14,2,1.213953488372093,Diverse
E02004733,Fareham 007,South Coast Plain,99.86734568196691,Fully Within,4008,10,52,4,66,0.249500998003992,1.2974051896207583,0.09980039920159679,1.6467065868263475,151,3.76746506986028,231 Teaching and other Educational Professionals,711 Sales Assistants and Retail Cashiers,613 Caring Personal Services,113 Functional Managers and Directors,"355 Sales, Marketing and Related Associate Professionals",183,163,155,146,134,4.200439288039057,0.9804770449121717,51.22175385341402,4.565868263473054,12.5,19.48602794411178,195.22955087828336,35,13,0,1.1226993865030674,Diverse
E02006552,Arun 011,South Coast Plain,98.7828048383216,Fully Within,3425,5,43,4,52,0.145985401459854,1.2554744525547445,0.11678832116788322,1.5182481751824817,291,8.496350364963504,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,821 Road Transport Drivers,922 Elementary Cleaning Occupations,531 Construction and Building Trades,391,206,150,143,135,4.022070712807657,0.9689536576269381,32.209913425024645,11.416058394160585,21.810218978102192,29.927007299270077,310.46342373061964,28,8,2,1.8980582524271845,Highly Concentrated (10%+ in 1 occupation)
E02006559,Arun 018,South Coast Plain,97.2614404801164,Fully Within,2967,6,36,3,45,0.20222446916076847,1.2133468149646107,0.10111223458038424,1.5166835187057632,156,5.25783619817998,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,112 Production Managers and Directors,113 Functional Managers and Directors,531 Construction and Building Trades,159,131,116,115,115,4.15390429226865,0.9786964553010881,46.940545065773684,5.358948432760364,13.683855746545332,21.435793731041457,213.0354469891194,34,12,1,1.213740458015267,Diverse
E02006549,Arun 008,South Coast Plain,99.5158887883715,Fully Within,2215,3,26,4,33,0.13544018058690743,1.1738148984198644,0.1805869074492099,1.489841986455982,56,2.528216704288939,613 Caring Personal Services,113 Functional Managers and Directors,112 Production Managers and Directors,125 Managers and Proprietors in Other Services,711 Sales Assistants and Retail Cashiers,110,108,85,81,79,4.1597329053738354,0.9790223644451691,47.66981471225503,4.966139954853273,13.679458239277654,20.902934537246047,209.77635554830852,33,14,0,1.0185185185185184,Diverse
E02004776,Havant 015,South Coast Plain,97.88445522915606,Fully Within,2442,7,25,3,35,0.28665028665028663,1.0237510237510237,0.12285012285012285,1.4332514332514332,63,2.5798525798525795,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,113 Functional Managers and Directors,231 Teaching and other Educational Professionals,531 Construction and Building Trades,114,106,100,91,83,4.161358803190496,0.9792174349913908,48.11725595881679,4.668304668304668,13.104013104013104,20.22932022932023,207.82565008609234,34,15,0,1.0754716981132075,Diverse
E02004740,Fareham 014,South Coast Plain,99.62072819260219,Fully Within,3075,5,36,2,43,0.16260162601626016,1.170731707317073,0.06504065040650406,1.3983739837398375,98,3.186991869918699,113 Functional Managers and Directors,231 Teaching and other Educational Professionals,711 Sales Assistants and Retail Cashiers,112 Production Managers and Directors,613 Caring Personal Services,136,135,110,101,100,4.160891958800179,0.9798982087381849,49.74681046955149,4.4227642276422765,12.390243902439025,18.926829268292682,201.01791261815058,34,14,0,1.0074074074074075,Diverse
E02006625,Worthing 005,South Coast Plain,100.00000000000442,Fully Within,4369,3,45,8,56,0.0686655985351339,1.0299839780270084,0.18310826276035705,1.2817578393224993,175,4.005493247882811,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,531 Construction and Building Trades,231 Teaching and other Educational Professionals,223 Nursing and Midwifery Professionals,273,214,162,152,141,4.185004247896038,0.9789978196432857,47.614104012791444,6.248569466697185,14.854657816433967,21.560997940032046,210.021803567143,35,12,1,1.2757009345794392,Diverse
E02006626,Worthing 006,South Coast Plain,100.00000000000267,Fully Within,4920,6,48,7,61,0.12195121951219512,0.975609756097561,0.14227642276422764,1.2398373983739837,245,4.979674796747967,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,821 Road Transport Drivers,531 Construction and Building Trades,223 Nursing and Midwifery Professionals,400,292,175,158,136,4.136381949992847,0.9762418203450327,42.090766823161196,8.130081300813007,17.621951219512194,23.597560975609756,237.5817965496728,33,14,2,1.36986301369863,Diverse
E02004738,Fareham 012,South Coast Plain,99.58799093613861,Fully Within,3472,2,37,4,43,0.0576036866359447,1.065668202764977,0.1152073732718894,1.2384792626728112,156,4.493087557603687,711 Sales Assistants and Retail Cashiers,613 Caring Personal Services,531 Construction and Building Trades,112 Production Managers and Directors,231 Teaching and other Educational Professionals,159,151,138,108,102,4.18431281828458,0.9803475533033192,50.884249449148605,4.579493087557604,12.903225806451612,18.951612903225808,196.52446696680755,36,16,0,1.0529801324503312,Diverse
E02006540,Adur 007,South Coast Plain,98.85352124881695,Fully Within,2521,2,27,2,31,0.07933359777865927,1.0710035700119,0.07933359777865927,1.2296707655692185,131,5.196350654502182,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,531 Construction and Building Trades,821 Road Transport Drivers,926 Other Elementary Services Occupations,201,128,123,100,59,4.12698851789214,0.9764848733549726,42.52581817208546,7.973026576755256,17.92939309797699,24.236414121380403,235.15126645027468,36,12,2,1.5703125,Diverse
E02004728,Fareham 002,South Coast Plain,99.99999999999484,Fully Within,4569,3,46,7,56,0.06565988181221273,1.0067848544539286,0.15320639089516305,1.2256511271613044,158,3.458087108776538,711 Sales Assistants and Retail Cashiers,113 Functional Managers and Directors,613 Caring Personal Services,112 Production Managers and Directors,213 Information Technology Professionals,216,178,162,159,150,4.178948534323335,0.980126760408878,50.31892235862405,4.727511490479317,12.168964762530093,18.931932589188005,198.73239591121973,34,17,0,1.2134831460674158,Diverse
E02004774,Havant 013,South Coast Plain,99.07088841338589,Fully Within,4391,4,44,4,52,0.09109542245502164,1.002049647005238,0.09109542245502164,1.1842404919152811,145,3.3022090639945345,231 Teaching and other Educational Professionals,613 Caring Personal Services,113 Functional Managers and Directors,711 Sales Assistants and Retail Cashiers,"355 Sales, Marketing and Related Associate Professionals",212,208,185,181,138,4.172892183780468,0.9793030723025571,48.31634987658343,4.828057390116147,13.778182646322023,21.043042587109998,206.9692769744287,35,12,0,1.0192307692307692,Diverse
E02004737,Fareham 011,South Coast Plain,100.00000000000095,Fully Within,3720,3,33,8,44,0.08064516129032258,0.8870967741935484,0.21505376344086022,1.1827956989247312,215,5.779569892473118,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,821 Road Transport Drivers,922 Elementary Cleaning Occupations,531 Construction and Building Trades,230,230,135,118,117,4.152358495681447,0.978161781708868,45.791281443783376,6.182795698924731,15.994623655913978,22.311827956989248,218.38218291131923,34,13,2,1,Diverse
E02004731,Fareham 005,South Coast Plain,100.00000000000524,Fully Within,3771,7,31,6,44,0.18562715460090162,0.8220631132325642,0.15910898965791567,1.1667992574913817,129,3.4208432776451874,113 Functional Managers and Directors,711 Sales Assistants and Retail Cashiers,"355 Sales, Marketing and Related Associate Professionals",231 Teaching and other Educational Professionals,213 Information Technology Professionals,207,184,148,140,136,4.142653636095709,0.9786628980071715,46.86672071662333,5.4892601431980905,14.293290904269423,21.612304428533548,213.37101992828494,33,15,1,1.125,Diverse
E02006630,Worthing 010,South Coast Plain,99.9413896837789,Fully Within,4108,8,30,9,47,0.19474196689386564,0.7302823758519961,0.21908471275559885,1.1441090555014606,164,3.992210321324245,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,113 Functional Managers and Directors,926 Other Elementary Services Occupations,821 Road Transport Drivers,344,161,135,120,119,4.147461243809119,0.9772811309824609,44.01627560016276,8.373904576436223,15.579357351509252,21.397273612463486,227.188690175391,35,14,1,2.1366459627329193,Diverse
E02006633,Worthing 013,South Coast Plain,99.49880299450209,Fully Within,3436,4,33,2,39,0.11641443538998836,0.960419091967404,0.05820721769499418,1.1350407450523865,140,4.074505238649592,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,113 Functional Managers and Directors,125 Managers and Proprietors in Other Services,213 Information Technology Professionals,182,155,142,119,116,4.170027543622438,0.9791245133022805,47.90307476324566,5.296856810244471,13.940628637951106,20.779976717112923,208.75486697719552,36,14,1,1.1741935483870969,Diverse
E02004732,Fareham 006,South Coast Plain,99.65370650077632,Fully Within,4327,10,33,5,48,0.23110700254217703,0.7626531083891842,0.11555350127108852,1.1093136122024498,122,2.8195054310145595,113 Functional Managers and Directors,112 Production Managers and Directors,231 Teaching and other Educational Professionals,"355 Sales, Marketing and Related Associate Professionals",711 Sales Assistants and Retail Cashiers,240,175,171,153,148,4.1809742713075035,0.9793281809699754,48.3750364952188,5.546568061012248,13.542870348971576,20.4991911254911,206.7181903002463,31,14,1,1.3714285714285714,Diverse
E02006628,Worthing 008,South Coast Plain,99.99999999998673,Fully Within,4655,2,42,7,51,0.04296455424274973,0.9022556390977444,0.15037593984962408,1.0955961331901183,236,5.069817400644468,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,231 Teaching and other Educational Professionals,113 Functional Managers and Directors,926 Other Elementary Services Occupations,363,223,181,150,133,4.171179491743055,0.9777254860336355,44.89435780776394,7.798066595059076,16.476906552094523,22.55639097744361,222.74513966364432,33,12,1,1.6278026905829597,Diverse
E02006627,Worthing 007,South Coast Plain,99.99999999998815,Fully Within,4775,8,36,6,50,0.1675392670157068,0.7539267015706806,0.1256544502617801,1.0471204188481675,209,4.37696335078534,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,213 Information Technology Professionals,531 Construction and Building Trades,113 Functional Managers and Directors,266,222,179,157,153,4.175922260561374,0.9794142923713713,48.57739253079147,5.570680628272251,13.968586387434556,20.460732984293195,205.85707628628603,33,14,1,1.1981981981981982,Diverse
E02006631,Worthing 011,South Coast Plain,98.5623201591488,Fully Within,5390,4,38,14,56,0.07421150278293136,0.7050092764378479,0.2597402597402597,1.0389610389610389,285,5.287569573283859,613 Caring Personal Services,223 Nursing and Midwifery Professionals,711 Sales Assistants and Retail Cashiers,926 Other Elementary Services Occupations,231 Teaching and other Educational Professionals,519,251,243,187,179,4.1013612492385905,0.974047314996162,38.53165866468606,9.628942486085343,18.794063079777366,25.584415584415588,259.52685003837934,32,14,1,2.0677290836653386,Diverse
E02004739,Fareham 013,South Coast Plain,100.00000000000196,Fully Within,3203,5,27,1,33,0.1561036528254761,0.8429597252575711,0.031220730565095226,1.0302841086481422,89,2.778645020293475,411 Administrative Occupations: Government and Related Organisations,331 Protective Service Occupations,613 Caring Personal Services,223 Nursing and Midwifery Professionals,711 Sales Assistants and Retail Cashiers,178,175,139,116,115,4.100474387669486,0.9774277919477028,44.30226753550716,5.55729004058695,15.360599438026851,22.57258819856385,225.72208052297208,32,15,2,1.0171428571428571,Diverse
